,Parent,ProvidesBoundaries,ConnectedTo,Wrapping at Ends,Tag,HasOpenings,Phase Created,Base Constraint,AccessibilityPerformance,Top Extension Distance,Top is Attached,ContainedInStructure,ObjectPlacement,Representation,Reference,Wrapping at Inserts,ObjectType,Size,HasAssociations,IsDefinedBy,Manufacturer,Top Offset,GlobalId,OwnerHistory,Name,Description,InstallationDate,ODAUniqueID,WarrantyGuarantorLabor,Related to Mass,WarrantyDescription,LoadBearing,ExtendToStructure,ModelLabel,IsExternal,ProductionYear,Base Offset,Location Line,Base is Attached,Base Extension Distance,Finish,Top Constraint,Room Bounding,Unconnected Height,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,Structural Usage,Length,Volume,Width,Function,Coarse Scale Fill Color,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Classification Description,Classification Code,ConnectedFrom,Rebar Cover - Other Faces,Rebar Cover - Exterior Face,Rebar Cover - Interior Face,Enable Analytical Model,Coarse Scale Fill Pattern,PredefinedType,Level,Height Offset From Level,Structural,Perimeter,Vertical Projection,Thickness,Default Thickness,Decomposes,OverallWidth,OverallHeight,Window Inset,FillsVoids,ConfigurationType,Height,Frame Exterior Material,Frame Interior Material,Sash,Type Mark,FireRating,Sill Height,Head Height,Mark,Glass Pane Material,Default Sill Height,ConstructionType,Wall Closure,Construction Type,OmniClass Number,OmniClass Title,GlazingAreaFraction,OperationType,Trim Exterior Material,Trim Interior Material,Sash Material,Moves With Nearby Elements,Frame Material,Trim Projection Ext,Trim Width,Door Material,Fire Rating,Trim Projection Int,IsFireExit,Stile Width - Latch,Rail Width - Top,Rail Width - Base,Stile Width - Hinge,TreadLength,NumberOfRiser,RiserHeight,NumberOfTreads,NosingLength,TreadLengthAtInnerSide,TreadLengthAtOffset,WalkingLineOffset,WaistThickness,Railing Height,Use Landing Height Adjustment,Rail Connections,Baluster Offset,Angled Joins,Landing Height Adjustment,Tangent Joins,TotalThickness,Start Extension,End Extension,End Fx,End Fy,End Fz,W,Start Release,Span,End Extension Calculation,Slope,End Release,Start Extension Calculation,Analyze As,Beam Material,Stick Symbol Location,Cut Length,Start Fx,Start Fy,Start Fz,Start Mx,Start My,Start Mz,End Mx,End My,End Mz,Rigid Links,Horizontal Projection,Reference Level,Work Plane,Start Level Offset,End Level Offset,z-Direction Justification,z-Direction Offset Value,Lateral Justification,Orientation,Cross-Section Rotation,A,bf,d,kr,k,tw,tf,Seat Material,Host,Top Material,Handle Material,Plinth Depth,Offset,Depth,Plinth Height,Sink Opening Depth,Sink Opening Width,Sink Location,Sink Location To Wall,Counter Thickness,Backsplash Visibility,Top Of Cabinet,Elevation,Panel Material,Mattress Material,Leg Material,InteriorOrExteriorSpace,OccupancyZoneName,LongName,ElevationWithFlooring,BoundedBy,CeilingCovering,Upper Limit,CompositionType,Number,OmniClass Table 13 Category,Category Description,GSA BIM Area,WallCovering,FloorCovering,Phase,Limit Offset,Unbounded Height,LoadCapacity,Category Code,CirculationZoneName,FireAlarmZoneName,LightingZoneName,HistoricPreservationZoneName,VentilationZoneName,RoomTag,Do Not Break At Inserts,Rebar Cover - Bottom Face,Foundation Thickness,Elevation at Bottom,Eccentricity,Rebar Cover - Top Face,Default End Extension Length
35163,Stair:Residential - 200mm Max Riser 250mm Tread:198878,,,,198972,,New Construction,,AccessibilityPerformance,,,,32761,35162,Railing:1100mm Guard Rail,,Railing:1100mm Guard Rail,Size,,"35167,35177,35179,35181,35183,38492,38493,38494",Manufacturer,,21ldoMpbP4VfsJ0XGY_335,33,Railing:1100mm Guard Rail:198972,,InstallationDate,35163,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,F,ProductionYear,0.000000,,,,Finish,,,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,8.334343,,,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Guardrails,23-30 80 11,,,,,,,NOTDEFINED,,,,,,,,38271,,,,,,1.100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100000,0,0,-0.025000,0,0.000000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23671,Level 1,"38787,38796,38804,38816,38915",,,187149,,New Construction,,AccessibilityPerformance,,,38298,23590,23670,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38413,"23679,23725,23727,23729,23731,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc5T8,33,Compound Ceiling:Gypsum Board:187149,,InstallationDate,23671,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,57.034346,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,3.250958,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 1,2.600000,,42.924000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23768,Level 1,38805,,,187462,,New Construction,,AccessibilityPerformance,,,38298,23737,23767,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38414,"23773,23787,23789,23791,23793,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc503,33,Compound Ceiling:Gypsum Board:187462,,InstallationDate,23768,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,3.176448,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.181058,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 1,2.600000,,7.198000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23826,Level 1,38806,,,187470,,New Construction,,AccessibilityPerformance,,,38298,23795,23825,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38415,"23831,23845,23847,23849,23851,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc50B,33,Compound Ceiling:Gypsum Board:187470,,InstallationDate,23826,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,3.176448,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.181058,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 1,2.600000,,7.198000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23884,Level 1,38701,,,187483,,New Construction,,AccessibilityPerformance,,,38298,23853,23883,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38416,"23889,23903,23905,23907,23909,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc50U,33,Compound Ceiling:Gypsum Board:187483,,InstallationDate,23884,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,3.367221,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.191932,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 1,2.600000,,7.444000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23992,Level 1,"38693,38711,38909",,,187508,,New Construction,,AccessibilityPerformance,,,38298,23911,23991,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38417,"23997,24011,24013,24015,24017,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc50n,33,Compound Ceiling:Gypsum Board:187508,,InstallationDate,23992,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,56.457501,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,3.218078,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 1,2.600000,,42.574000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24060,Level 2,38855,,,187639,,New Construction,,AccessibilityPerformance,,,38309,24019,24059,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38418,"24065,24079,24081,24083,24085,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc52o,33,Compound Ceiling:Gypsum Board:187639,,InstallationDate,24060,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,22.043232,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,1.256464,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,19.914000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24128,Level 2,38772,,,187649,,New Construction,,AccessibilityPerformance,,,38309,24087,24127,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38419,"24133,24147,24149,24151,24153,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc554,33,Compound Ceiling:Gypsum Board:187649,,InstallationDate,24128,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,22.043232,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,1.256464,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,19.914000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24186,Level 2,"38742,38889",,,187659,,New Construction,,AccessibilityPerformance,,,38309,24155,24185,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38420,"24191,24205,24207,24209,24211,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc55E,33,Compound Ceiling:Gypsum Board:187659,,InstallationDate,24186,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,6.735040,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.383897,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,11.558000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24268,Level 2,"38729,38906",,,187667,,New Construction,,AccessibilityPerformance,,,38309,24213,24267,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38421,"24273,24287,24289,24291,24293,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc55M,33,Compound Ceiling:Gypsum Board:187667,,InstallationDate,24268,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,9.301940,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.530211,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,18.750400,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24326,Level 2,"38845,38898",,,187675,,New Construction,,AccessibilityPerformance,,,38309,24295,24325,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38422,"24331,24345,24347,24349,24351,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc55U,33,Compound Ceiling:Gypsum Board:187675,,InstallationDate,24326,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,6.735040,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.383897,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,11.558000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24408,Level 2,"38834,38912",,,187683,,New Construction,,AccessibilityPerformance,,,38309,24353,24407,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38423,"24413,24427,24429,24431,24433,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc55c,33,Compound Ceiling:Gypsum Board:187683,,InstallationDate,24408,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,9.301940,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,0.530211,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,18.750400,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24476,Level 2,38874,,,187691,,New Construction,,AccessibilityPerformance,,,38309,24435,24475,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38424,"24481,24495,24497,24499,24501,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc55k,33,Compound Ceiling:Gypsum Board:187691,,InstallationDate,24476,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,22.043232,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,1.256464,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,19.914000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24544,Level 2,38753,,,187701,,New Construction,,AccessibilityPerformance,,,38309,24503,24543,Compound Ceiling:Gypsum Board,,Compound Ceiling:Gypsum Board,Size,38425,"24549,24563,24565,24567,24569,38488,38489,38490,38491",Manufacturer,,3bXiCStxP6Fgxdej$yc55m,33,Compound Ceiling:Gypsum Board:187701,,InstallationDate,24544,WarrantyGuarantorLabor,,WarrantyDescription,,,ModelLabel,,ProductionYear,,,,,Finish,,T,,22.043232,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,1.256464,,,0,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,Ceilings,23-35 70 24,,,,,,,CEILING,Level 2,2.600000,,19.914000,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36686,Level 1,,,,207325,,New Construction,,AccessibilityPerformance,,,38298,36605,36685,M_W-Wide Flange:W310X60,,M_W-Wide Flange:W310X60:208816,Size,38447,"36703,36787,36789,36791,36793,36795,36797,36799,36801,36803,38681,38682,38683,38684",Manufacturer,,2OrWItJ6zAwBNp0OUxK_l8,33,M_W-Wide Flange:W310X60:W310X60:207325,,InstallationDate,36686,WarrantyGuarantorLabor,,WarrantyDescription,T,,ModelLabel,F,ProductionYear,,,,,Finish,,,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,3,7.523000,0.054878,,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25.30.11.14.14,Beams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012700,-0.012700,F,F,F,0.580000,3,7.421300,3.000000,0.000000,1,3.000000,1,Metal - Steel - 345 MPa,0,7.421300,F,F,F,F,T,T,T,T,T,0,Default,Level 2,Level : Level 2,0.000000,0.000000,0,0.000000,0,0,0.000000,0.007530,0.203000,0.303000,0.019900,0.033000,0.007500,0.013100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36892,Level 1,,,,208949,,New Construction,,AccessibilityPerformance,,,38298,36814,36891,M_W-Wide Flange:W410X60,,M_W-Wide Flange:W410X60:208814,Size,38447,"36897,36961,36963,36965,36967,36969,36971,36973,36975,36977,38677,38678,38679,38680",Manufacturer,,2OrWItJ6zAwBNp0OUxK$8W,33,M_W-Wide Flange:W410X60:W410X60:208949,,InstallationDate,36892,WarrantyGuarantorLabor,,WarrantyDescription,T,,ModelLabel,F,ProductionYear,,,,,Finish,,,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,6,6.181887,0.046324,,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25.30.11.14.14,Beams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012700,-0.012700,F,F,F,0.580000,3,6.181887,3.000000,0.000000,1,3.000000,1,Metal - Steel - 345 MPa,0,6.181887,F,F,F,F,T,T,T,T,T,0,Default,Level 2,Level : Level 2,0.000000,0.000000,0,0.000000,0,0,0.000000,0.007600,0.178000,0.407000,0.017200,0.030000,0.007700,0.012800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37325,Level 1,,,,209260,,New Construction,,AccessibilityPerformance,,,38298,37247,37324,M_W-Wide Flange:W310X60,,M_W-Wide Flange:W310X60:208816,Size,38447,"37330,37355,37357,37359,37361,37363,37365,37367,37369,37371,38681,38682,38683,38684",Manufacturer,,2OrWItJ6zAwBNp0OUxK$Dv,33,M_W-Wide Flange:W310X60:W310X60:209260,,InstallationDate,37325,WarrantyGuarantorLabor,,WarrantyDescription,T,,ModelLabel,F,ProductionYear,,,,,Finish,,,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,3,7.523000,0.054878,,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25.30.11.14.14,Beams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012700,-0.012700,F,F,F,0.580000,3,7.421300,3.000000,0.000000,1,3.000000,1,Metal - Steel - 345 MPa,0,7.421300,F,F,F,F,T,T,T,T,T,0,Default,Level 2,Level : Level 2,0.000000,0.000000,0,0.000000,0,0,0.000000,0.007530,0.203000,0.303000,0.019900,0.033000,0.007500,0.013100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37456,Level 1,,,,209261,,New Construction,,AccessibilityPerformance,,,38298,37378,37455,M_W-Wide Flange:W410X60,,M_W-Wide Flange:W410X60:208814,Size,38447,"37461,37486,37488,37490,37492,37494,37496,37498,37500,37502,38677,38678,38679,38680",Manufacturer,,2OrWItJ6zAwBNp0OUxK$Du,33,M_W-Wide Flange:W410X60:W410X60:209261,,InstallationDate,37456,WarrantyGuarantorLabor,,WarrantyDescription,T,,ModelLabel,F,ProductionYear,,,,,Finish,,,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,6,6.181887,0.046324,,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25.30.11.14.14,Beams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012700,-0.012700,F,F,F,0.580000,3,6.181887,3.000000,0.000000,1,3.000000,1,Metal - Steel - 345 MPa,0,6.181887,F,F,F,F,T,T,T,T,T,0,Default,Level 2,Level : Level 2,0.000000,0.000000,0,0.000000,0,0,0.000000,0.007600,0.178000,0.407000,0.017200,0.030000,0.007700,0.012800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37065,Level 2,,,,209121,,New Construction,,AccessibilityPerformance,,,38309,36987,37064,M_W-Wide Flange:W410X60,,M_W-Wide Flange:W410X60:208814,Size,38447,"37070,37095,37097,37099,37101,37103,37105,37107,37109,37111,38677,38678,38679,38680",Manufacturer,,2OrWItJ6zAwBNp0OUxK$Bq,33,M_W-Wide Flange:W410X60:W410X60:209121,,InstallationDate,37065,WarrantyGuarantorLabor,,WarrantyDescription,T,,ModelLabel,F,ProductionYear,,,,,Finish,,,,,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,6,4.121280,0.030883,,,,WarrantyDurationParts,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,NominalWidth,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.25.30.11.14.14,Beams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012700,-0.012700,F,F,F,0.580000,3,4.121280,3.000000,0.000000,1,3.000000,1,Metal - Steel - 345 MPa,0,4.121280,F,F,F,F,T,T,T,T,T,0,Default,Roof,Level : Roof,0.000000,0.000000,0,0.000000,0,0,0.000000,0.007600,0.178000,0.407000,0.017200,0.030000,0.007700,0.012800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
