,Parent,ProvidesBoundaries,ConnectedTo,Wrapping at Ends,Tag,HasOpenings,Phase Created,Base Constraint,Top Extension Distance,Top is Attached,ContainedInStructure,ObjectPlacement,Representation,Reference,Wrapping at Inserts,ObjectType,Size,HasAssociations,IsDefinedBy,Manufacturer,Top Offset,GlobalId,OwnerHistory,Name,Description,InstallationDate,ODAUniqueID,WarrantyGuarantorLabor,Related to Mass,ModelLabel,IsExternal,WarrantyDescription,LoadBearing,ExtendToStructure,ProductionYear,Base Offset,Base is Attached,Unconnected Height,Room Bounding,Base Extension Distance,Top Constraint,Finish,Location Line,Area,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,Structural Usage,Length,Volume,Function,Width,Coarse Scale Fill Color,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Material,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,AssetAccountingType,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,Classification Code,Classification Description,ConnectedFrom,FireRating,Coarse Scale Fill Pattern,Fire Rating,Center Mark Visible,Position,Corner Mullion,Angle,Decomposes,Width on side 2,Width on side 1,Thickness,Offset,Profile,Radius,Height,Construction Type,OverallWidth,OverallHeight,Trim Projection Ext,FillsVoids,Level,Trim Width,Door Material,Type Mark,Sill Height,Head Height,Mark,OmniClass Number,Trim Projection Int,Wall Closure,Frame Material,OmniClass Title,GlazingAreaFraction,OperationType,IsFireExit,Glazing Material,Pipe Radius,PredefinedType,Railing Height,Use Landing Height Adjustment,Rail Connections,Baluster Offset,Angled Joins,Landing Height Adjustment,Tangent Joins,Base Level,TreadLength,NumberOfRiser,RiserHeight,NumberOfTreads,TreadLengthAtInnerSide,TreadLengthAtOffset,WalkingLineOffset,WaistThickness,Window Inset,Frame Exterior Material,Frame Interior Material,Sash,Glass Pane Material,Default Sill Height,ConfigurationType,TotalThickness,Height Offset From Level,Perimeter,Cabinet Material,Elevation,Depth,Mounting Height,ADA Compliant,Type Comments,Model,Copyright,Technical Data,Material and Finish,Industry Standards,Version,Complies To Buy American Act,Warranty Information,Material Note,Schedule Level,Host,Assembly Code,Assembly Description,URL,Complies to NAFTA,Percentage of Recycled Content,Diameter,Overall Length,Instructions,Default Elevation,Triton Color Palette,Revisions Date,MasterFormat Title,Ivory,Revit Family Created by,Special Color,Radius Seat,Radius Frame,White,Series,MasterFormat Number,Architectural Design Manual,LEED,Depth of which projects,Void Width,Void Depth,Void Height,Moves With Nearby Elements,Cab Width,Cab Location,Pit Depth,Door Opening,Cab Height,Cab Depth,InteriorOrExteriorSpace,OccupancyZoneName,LongName,ElevationWithFlooring,BoundedBy,Upper Limit,CompositionType,Number,OmniClass Table 13 Category,Category Description,GSA BIM Area,Phase,Limit Offset,Unbounded Height,RoomTag,CirculationZoneName,FireAlarmZoneName,LightingZoneName,HistoricPreservationZoneName,VentilationZoneName,Category Code,Backsplash Visibility,Counter Thickness,Sink Opening Width,Sink Opening Depth,Sink Location,Sink Location To Wall,Handle Material,Plinth Depth,Plinth Height,Top Of Cabinet,Length - Leg 1,Length - Leg 2
2969,Curtain Wall:Storefront:381859,,,,381862,,New Construction,,,,,125440,119698,Reference,,Glazed,Size,209219,"202201,202202,202203,205943,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4w,1,System Panel:Glazed:Glazed:381862,,InstallationDate,2969,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.135309,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.245000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,Curtain Wall:Storefront:381859,,,,381864,,New Construction,,,,,125441,119699,Reference,,Glazed,Size,209219,"202204,202205,202206,205943,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4q,1,System Panel:Glazed:Glazed:381864,,InstallationDate,2970,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.135309,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.245000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,Curtain Wall:Storefront:381859,,,,381866,,New Construction,,,,,125442,119700,Reference,,Glazed,Size,209219,"202207,202208,202209,205942,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4s,1,System Panel:Glazed:Glazed:381866,,InstallationDate,2971,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.112511,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.220000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,Curtain Wall:Storefront:381859,,,,381880,,New Construction,,,,,125443,119701,Reference,,Glazed,Size,209219,"202210,202211,202212,205944,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4a,1,System Panel:Glazed:Glazed:381880,,InstallationDate,2972,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.900489,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.220000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.738106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,Curtain Wall:Storefront:381859,,,,381881,,New Construction,,,,,125444,119702,Reference,,Glazed,Size,209219,"202213,202214,202215,205945,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4b,1,System Panel:Glazed:Glazed:381881,,InstallationDate,2973,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.918941,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.245000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.738106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,Curtain Wall:Storefront:381859,,,,381882,,New Construction,,,,,125445,119703,Reference,,Glazed,Size,209219,"202216,202217,202218,205945,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4c,1,System Panel:Glazed:Glazed:381882,,InstallationDate,2974,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.918941,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.245000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.738106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,Curtain Wall:Storefront:381859,,,,381883,,New Construction,,,,,125446,119704,Reference,,Glazed,Size,209219,"202219,202220,202221,205944,209220,209221,209222,209223,209224,209225",Manufacturer,,2j55VthSj3Lu0J6fyrpG4d,1,System Panel:Glazed:Glazed:381883,,InstallationDate,2975,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.900489,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.220000,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209178,,,0.025000,0.037000,,,0.738106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,Curtain Wall:Storefront:301675,,,,301676,,New Construction,,,,,124778,119363,Reference,,Glazed,Size,209219,"199274,199275,199276,205901,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8JW,1,System Panel:Glazed:Glazed:301676,,InstallationDate,2902,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.134757,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.244395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,Curtain Wall:Storefront:301675,,,,301680,,New Construction,,,,,124779,119364,Reference,,Glazed,Size,209219,"199277,199278,199279,208990,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jy,1,System Panel:Glazed:Glazed:301680,,InstallationDate,2903,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.157555,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,Curtain Wall:Storefront:301675,,,,301682,,New Construction,,,,,124780,119365,Reference,,Glazed,Size,209219,"199280,199281,199282,208990,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8J_,1,System Panel:Glazed:Glazed:301682,,InstallationDate,2904,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.157555,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,Curtain Wall:Storefront:301675,,,,301684,,New Construction,,,,,124781,119366,Reference,,Glazed,Size,209219,"199283,199284,199285,208990,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Ju,1,System Panel:Glazed:Glazed:301684,,InstallationDate,2905,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.157555,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,Curtain Wall:Storefront:301675,,,,301686,,New Construction,,,,,124782,119367,Reference,,Glazed,Size,209219,"199286,199287,199288,208990,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jw,1,System Panel:Glazed:Glazed:301686,,InstallationDate,2906,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.157555,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,Curtain Wall:Storefront:301675,,,,301688,,New Construction,,,,,124783,119368,Reference,,Glazed,Size,209219,"199289,199290,199291,205901,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jq,1,System Panel:Glazed:Glazed:301688,,InstallationDate,2907,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.134757,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.244395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,0.911894,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,Curtain Wall:Storefront:301675,,,,301690,,New Construction,,,,,124784,119369,Reference,,Glazed,Size,209219,"199292,199293,199294,204284,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Js,1,System Panel:Glazed:Glazed:301690,,InstallationDate,2908,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.693942,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,Curtain Wall:Storefront:301675,,,,301691,,New Construction,,,,,124785,119370,Reference,,Glazed,Size,209219,"199295,199296,199297,208991,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jt,1,System Panel:Glazed:Glazed:301691,,InstallationDate,2909,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.730320,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,1.363106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,Curtain Wall:Storefront:301675,,,,301692,,New Construction,,,,,124786,119371,Reference,,Glazed,Size,209219,"199298,199299,199300,208991,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jm,1,System Panel:Glazed:Glazed:301692,,InstallationDate,2910,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.730320,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,1.363106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,Curtain Wall:Storefront:301675,,,,301693,,New Construction,,,,,124787,119372,Reference,,Glazed,Size,209219,"199301,199302,199303,208991,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jn,1,System Panel:Glazed:Glazed:301693,,InstallationDate,2911,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.730320,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,1.363106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,Curtain Wall:Storefront:301675,,,,301694,,New Construction,,,,,124788,119373,Reference,,Glazed,Size,209219,"199304,199305,199306,208991,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jo,1,System Panel:Glazed:Glazed:301694,,InstallationDate,2912,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.730320,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,1.269395,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,1.363106,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,Curtain Wall:Storefront:301675,,,,301695,,New Construction,,,,,124789,119374,Reference,,Glazed,Size,209219,"199307,199308,199309,204285,209220,209221,209222,209223,209224,209225",Manufacturer,,2cDwFtdqL6M96IeSv7p8Jp,1,System Panel:Glazed:Glazed:301695,,InstallationDate,2913,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,1.693942,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,Curtain Wall:Storefront:301675,,,,307707,,New Construction,,,,,124816,119401,Reference,,Glazed,Size,209219,"199388,199389,199390,204288,209220,209221,209222,209223,209224,209225",Manufacturer,,0ayGa9swL6Jvmb9DQx3wjo,1,System Panel:Glazed:Glazed:307707,,InstallationDate,2914,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.171878,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,Curtain Wall:Storefront:301675,,,,307708,,New Construction,,,,,124817,119402,Reference,,Glazed,Size,209219,"199391,199392,199393,204289,209220,209221,209222,209223,209224,209225",Manufacturer,,0ayGa9swL6Jvmb9DQx3wjr,1,System Panel:Glazed:Glazed:307708,,InstallationDate,2915,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.609917,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,Curtain Wall:Storefront:301675,,,,307709,,New Construction,,,,,124818,119403,Reference,,Glazed,Size,209219,"199394,199395,199396,204290,209220,209221,209222,209223,209224,209225",Manufacturer,,0ayGa9swL6Jvmb9DQx3wjq,1,System Panel:Glazed:Glazed:307709,,InstallationDate,2916,WarrantyGuarantorLabor,,ModelLabel,,WarrantyDescription,,,ProductionYear,,,,,,,Finish,,0.830402,SerialNumber,WarrantyStartDate,BarCode,AssetIdentifier,Features,TagNumber,,,,,,,WarrantyDurationParts,AccessibilityPerformance,CodePerformance,Color,Constituents,Grade,Glass,ModelReference,NominalHeight,NominalLength,Shape,SustainabilityPerformance,WarrantyDurationLabor,FIXED,WarrantyGuarantorParts,ExpectedLife,ReplacementCost,NominalWidth,,,,,,,,,,,209205,,,0.025000,0.037000,,,,Construction Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
